record started at: 10-08-19 04:43:02

file format version: 4
captureMode: Offline
eye resolution: 320x240 
scene resolution: 640x480
recordFrameCount sceneFrameCount avg_fps sceneQTtime(d:h:m:s.tv/ts) porQTtime(d:h:m:s.tv/ts) porX porY pupilX pupilY cornealRefX cornealRefY diameterW diameterH
4395 4395 29.96 0:00:02:26.421/600 0:00:02:26.401/600 309.02 274.42 188.94 115.62 -1000.00 -1000.00 44.00 46.00 
4396 4396 29.96 0:00:02:26.441/600 0:00:02:26.421/600 310.21 274.06 188.60 115.54 -1000.00 -1000.00 44.00 46.00 
4397 4397 29.96 0:00:02:26.461/600 0:00:02:26.441/600 314.41 274.09 187.43 115.56 -1000.00 -1000.00 45.00 44.00 
4398 4398 29.96 0:00:02:26.481/600 0:00:02:26.461/600 318.55 273.80 186.27 115.50 -1000.00 -1000.00 45.00 44.00 
4399 4399 29.96 0:00:02:26.501/600 0:00:02:26.481/600 322.80 273.19 185.07 115.37 -1000.00 -1000.00 44.00 42.00 
4400 4400 29.96 0:00:02:26.521/600 0:00:02:26.501/600 325.22 272.66 184.38 115.25 -1000.00 -1000.00 45.00 45.00 
4401 4401 29.96 0:00:02:26.541/600 0:00:02:26.521/600 324.96 272.21 184.44 115.14 -1000.00 -1000.00 45.00 44.00 
4402 4402 29.96 0:00:02:26.561/600 0:00:02:26.541/600 324.68 271.82 184.50 115.04 -1000.00 -1000.00 44.00 41.00 
4403 4403 29.96 0:00:02:26.581/600 0:00:02:26.561/600 325.01 271.98 184.41 115.08 -1000.00 -1000.00 44.00 40.00 
4404 4404 29.96 0:00:02:27.01/600 0:00:02:26.581/600 325.14 271.64 184.37 115.00 -1000.00 -1000.00 45.00 45.00 
4405 4405 29.96 0:00:02:27.21/600 0:00:02:27.01/600 325.70 270.64 184.18 114.76 -1000.00 -1000.00 44.00 42.00 
4406 4406 29.96 0:00:02:27.41/600 0:00:02:27.21/600 323.01 269.41 184.89 114.45 -1000.00 -1000.00 44.00 44.00 
4407 4407 29.96 0:00:02:27.61/600 0:00:02:27.41/600 320.49 267.93 185.55 114.08 -1000.00 -1000.00 44.00 44.00 
4408 4408 29.96 0:00:02:27.81/600 0:00:02:27.61/600 317.92 266.57 186.22 113.75 -1000.00 -1000.00 44.00 44.00 
4409 4409 29.96 0:00:02:27.101/600 0:00:02:27.81/600 315.62 265.72 186.83 113.53 -1000.00 -1000.00 44.00 43.00 
4410 4410 29.96 0:00:02:27.121/600 0:00:02:27.101/600 316.76 265.33 186.50 113.44 -1000.00 -1000.00 44.00 44.00 
4411 4411 29.96 0:00:02:27.141/600 0:00:02:27.121/600 317.45 265.12 186.30 113.39 -1000.00 -1000.00 44.00 44.00 
4412 4412 29.96 0:00:02:27.161/600 0:00:02:27.141/600 317.24 264.86 186.35 113.33 -1000.00 -1000.00 43.00 41.00 
4413 4413 29.96 0:00:02:27.181/600 0:00:02:27.161/600 317.12 264.95 186.39 113.35 -1000.00 -1000.00 44.00 43.00 
4414 4414 29.96 0:00:02:27.201/600 0:00:02:27.181/600 316.64 264.62 186.51 113.27 -1000.00 -1000.00 44.00 41.00 
4415 4415 29.96 0:00:02:27.221/600 0:00:02:27.201/600 316.65 264.28 186.50 113.18 -1000.00 -1000.00 43.00 41.00 
4416 4416 29.96 0:00:02:27.241/600 0:00:02:27.221/600 317.19 263.61 186.33 113.02 -1000.00 -1000.00 43.00 43.00 
4417 4417 29.96 0:00:02:27.262/600 0:00:02:27.241/600 318.27 263.00 186.01 112.88 -1000.00 -1000.00 44.00 44.00 
4418 4418 29.96 0:00:02:27.282/600 0:00:02:27.262/600 320.01 262.24 185.50 112.70 -1000.00 -1000.00 43.00 43.00 
4419 4419 29.96 0:00:02:27.302/600 0:00:02:27.282/600 322.36 261.65 184.82 112.57 -1000.00 -1000.00 43.00 43.00 
4420 4420 29.96 0:00:02:27.322/600 0:00:02:27.302/600 324.94 261.20 184.09 112.47 -1000.00 -1000.00 43.00 43.00 
4421 4421 29.96 0:00:02:27.342/600 0:00:02:27.322/600 327.51 260.48 183.35 112.30 -1000.00 -1000.00 43.00 40.00 
4422 4422 29.96 0:00:02:27.362/600 0:00:02:27.342/600 330.08 260.15 182.63 112.23 -1000.00 -1000.00 43.00 41.00 
4423 4423 29.96 0:00:02:27.382/600 0:00:02:27.362/600 332.08 259.87 182.06 112.17 -1000.00 -1000.00 43.00 42.00 
4424 4424 29.96 0:00:02:27.402/600 0:00:02:27.382/600 333.98 259.57 181.52 112.10 -1000.00 -1000.00 43.00 40.00 
4425 4425 29.96 0:00:02:27.422/600 0:00:02:27.402/600 335.59 259.59 181.07 112.11 -1000.00 -1000.00 43.00 42.00 
4426 4426 29.96 0:00:02:27.442/600 0:00:02:27.422/600 337.03 259.62 180.67 112.12 -1000.00 -1000.00 44.00 41.00 
4427 4427 29.96 0:00:02:27.462/600 0:00:02:27.442/600 338.03 259.24 180.38 112.03 -1000.00 -1000.00 43.00 40.00 
4428 4428 29.96 0:00:02:27.482/600 0:00:02:27.462/600 339.14 259.17 180.07 112.02 -1000.00 -1000.00 43.00 38.00 
4429 4429 29.96 0:00:02:27.502/600 0:00:02:27.482/600 340.10 258.99 179.79 111.98 -1000.00 -1000.00 44.00 43.00 
4430 4430 29.96 0:00:02:27.522/600 0:00:02:27.502/600 343.44 258.53 178.84 111.88 -1000.00 -1000.00 43.00 34.00 
4431 4431 29.96 0:00:02:27.542/600 0:00:02:27.522/600 347.16 258.51 177.80 111.88 -1000.00 -1000.00 44.00 33.00 
4432 4432 29.96 0:00:02:27.562/600 0:00:02:27.542/600 350.05 258.55 176.99 111.90 -1000.00 -1000.00 44.00 34.00 
4433 4433 29.96 0:00:02:27.582/600 0:00:02:27.562/600 352.42 258.15 176.32 111.81 -1000.00 -1000.00 44.00 35.00 
4434 4434 29.96 0:00:02:28.02/600 0:00:02:27.582/600 351.93 257.71 176.44 111.70 -1000.00 -1000.00 44.00 35.00 
4435 4435 29.96 0:00:02:28.22/600 0:00:02:28.02/600 350.98 256.93 176.69 111.51 -1000.00 -1000.00 44.00 33.00 
4436 4436 29.96 0:00:02:28.42/600 0:00:02:28.22/600 350.87 256.80 176.71 111.48 -1000.00 -1000.00 45.00 36.00 
4437 4437 29.96 0:00:02:28.62/600 0:00:02:28.42/600 350.74 256.69 176.74 111.45 -1000.00 -1000.00 44.00 35.00 
4438 4438 29.96 0:00:02:28.82/600 0:00:02:28.62/600 351.12 257.36 176.66 111.61 -1000.00 -1000.00 45.00 34.00 
4439 4439 29.96 0:00:02:28.102/600 0:00:02:28.82/600 351.54 257.88 176.56 111.74 -1000.00 -1000.00 44.00 33.00 
4440 4440 29.96 0:00:02:28.122/600 0:00:02:28.102/600 351.74 257.99 176.50 111.77 -1000.00 -1000.00 45.00 37.00 
4441 4441 29.96 0:00:02:28.142/600 0:00:02:28.122/600 351.54 257.56 176.55 111.67 -1000.00 -1000.00 44.00 35.00 
4442 4442 29.96 0:00:02:28.162/600 0:00:02:28.142/600 350.80 256.97 176.74 111.52 -1000.00 -1000.00 45.00 39.00 
4443 4443 29.96 0:00:02:28.182/600 0:00:02:28.162/600 349.75 256.40 177.01 111.38 -1000.00 -1000.00 44.00 37.00 
4444 4444 29.96 0:00:02:28.202/600 0:00:02:28.182/600 347.82 255.24 177.52 111.09 -1000.00 -1000.00 45.00 38.00 
4445 4445 29.96 0:00:02:28.222/600 0:00:02:28.202/600 346.14 254.90 177.98 111.00 -1000.00 -1000.00 44.00 38.00 
4446 4446 29.96 0:00:02:28.242/600 0:00:02:28.222/600 344.42 254.67 178.45 110.94 -1000.00 -1000.00 45.00 43.00 
4447 4447 29.96 0:00:02:28.262/600 0:00:02:28.242/600 343.00 254.51 178.85 110.90 -1000.00 -1000.00 45.00 44.00 
4448 4448 29.96 0:00:02:28.282/600 0:00:02:28.262/600 335.46 257.18 181.03 111.52 -1000.00 -1000.00 40.00 43.00 
4449 4449 29.96 0:00:02:28.302/600 0:00:02:28.282/600 319.68 265.13 185.68 113.40 -1000.00 -1000.00 43.00 46.00 
4450 4450 29.96 0:00:02:28.322/600 0:00:02:28.302/600 303.98 272.38 190.27 115.11 -1000.00 -1000.00 43.00 45.00 
4451 4451 29.96 0:00:02:28.342/600 0:00:02:28.322/600 288.56 279.39 194.77 116.75 -1000.00 -1000.00 43.00 45.00 
4452 4452 29.96 0:00:02:28.362/600 0:00:02:28.342/600 279.79 283.33 197.31 117.67 -1000.00 -1000.00 43.00 45.00 
4453 4453 29.96 0:00:02:28.383/600 0:00:02:28.362/600 279.52 281.72 197.34 117.28 -1000.00 -1000.00 43.00 45.00 
4454 4454 29.96 0:00:02:28.403/600 0:00:02:28.383/600 279.26 280.67 197.37 117.02 -1000.00 -1000.00 40.00 45.00 
4455 4455 29.96 0:00:02:28.423/600 0:00:02:28.403/600 271.85 278.71 199.34 116.52 -1000.00 -1000.00 40.00 43.00 
4456 4456 29.96 0:00:02:28.443/600 0:00:02:28.423/600 261.09 276.70 202.22 115.99 -1000.00 -1000.00 42.00 45.00 
4457 4457 29.96 0:00:02:28.463/600 0:00:02:28.443/600 250.32 274.92 205.10 115.52 -1000.00 -1000.00 42.00 44.00 
4458 4458 29.96 0:00:02:28.483/600 0:00:02:28.463/600 239.93 272.89 207.86 115.00 -1000.00 -1000.00 43.00 45.00 
4459 4459 29.96 0:00:02:28.503/600 0:00:02:28.483/600 236.38 272.05 208.79 114.78 -1000.00 -1000.00 42.00 45.00 
4460 4460 29.96 0:00:02:28.523/600 0:00:02:28.503/600 236.62 271.25 208.69 114.59 -1000.00 -1000.00 41.00 44.00 
4461 4461 29.96 0:00:02:28.543/600 0:00:02:28.523/600 252.00 265.29 204.31 113.21 -1000.00 -1000.00 38.00 42.00 
4462 4462 29.96 0:00:02:28.563/600 0:00:02:28.543/600 273.23 258.95 198.30 111.76 -1000.00 -1000.00 44.00 40.00 
4463 4463 29.96 0:00:02:28.583/600 0:00:02:28.563/600 294.30 252.39 192.29 110.24 -1000.00 -1000.00 43.00 42.00 
4464 4464 29.96 0:00:02:29.03/600 0:00:02:28.583/600 314.81 245.71 186.42 108.69 -1000.00 -1000.00 43.00 40.00 
4465 4465 29.96 0:00:02:29.23/600 0:00:02:29.03/600 320.71 244.18 184.73 108.34 -1000.00 -1000.00 42.00 41.00 
4466 4466 29.96 0:00:02:29.43/600 0:00:02:29.23/600 320.91 242.96 184.64 108.04 -1000.00 -1000.00 43.00 41.00 
4467 4467 29.96 0:00:02:29.63/600 0:00:02:29.43/600 321.95 242.25 184.33 107.88 -1000.00 -1000.00 43.00 41.00 
4468 4468 29.96 0:00:02:29.83/600 0:00:02:29.63/600 323.13 241.60 183.98 107.72 -1000.00 -1000.00 42.00 38.00 
4469 4469 29.96 0:00:02:29.103/600 0:00:02:29.83/600 324.55 241.40 183.58 107.68 -1000.00 -1000.00 42.00 41.00 
4470 4470 29.96 0:00:02:29.123/600 0:00:02:29.103/600 325.43 241.26 183.33 107.65 -1000.00 -1000.00 43.00 40.00 
4471 4471 29.96 0:00:02:29.143/600 0:00:02:29.123/600 325.70 241.19 183.25 107.63 -1000.00 -1000.00 42.00 40.00 
4472 4472 29.96 0:00:02:29.163/600 0:00:02:29.143/600 325.66 241.62 183.28 107.73 -1000.00 -1000.00 42.00 39.00 
4473 4473 29.96 0:00:02:29.183/600 0:00:02:29.163/600 324.70 241.79 183.55 107.77 -1000.00 -1000.00 42.00 40.00 
4474 4474 29.96 0:00:02:29.203/600 0:00:02:29.183/600 323.51 242.23 183.89 107.87 -1000.00 -1000.00 42.00 41.00 
4475 4475 29.96 0:00:02:29.223/600 0:00:02:29.203/600 324.17 244.15 183.77 108.34 -1000.00 -1000.00 42.00 40.00 
4476 4476 29.96 0:00:02:29.243/600 0:00:02:29.223/600 324.55 245.90 183.72 108.76 -1000.00 -1000.00 42.00 40.00 
4477 4477 29.96 0:00:02:29.263/600 0:00:02:29.243/600 324.95 247.26 183.65 109.09 -1000.00 -1000.00 43.00 42.00 
4478 4478 29.96 0:00:02:29.283/600 0:00:02:29.263/600 325.18 248.47 183.63 109.38 -1000.00 -1000.00 42.00 41.00 
4479 4479 29.96 0:00:02:29.303/600 0:00:02:29.283/600 323.13 247.91 184.18 109.24 -1000.00 -1000.00 43.00 41.00 
4480 4480 29.96 0:00:02:29.323/600 0:00:02:29.303/600 321.13 247.13 184.71 109.05 -1000.00 -1000.00 42.00 40.00 
4481 4481 29.96 0:00:02:29.343/600 0:00:02:29.323/600 319.09 246.34 185.25 108.85 -1000.00 -1000.00 42.00 40.00 
4482 4482 29.96 0:00:02:29.363/600 0:00:02:29.343/600 317.75 246.22 185.62 108.82 -1000.00 -1000.00 43.00 42.00 
4483 4483 29.96 0:00:02:29.383/600 0:00:02:29.363/600 316.14 245.86 186.05 108.73 -1000.00 -1000.00 42.00 41.00 
4484 4484 29.96 0:00:02:29.403/600 0:00:02:29.383/600 314.80 245.95 186.42 108.75 -1000.00 -1000.00 42.00 41.00 
4485 4485 29.96 0:00:02:29.423/600 0:00:02:29.403/600 313.59 246.48 186.78 108.87 -1000.00 -1000.00 42.00 41.00 
4486 4486 29.96 0:00:02:29.443/600 0:00:02:29.423/600 312.23 246.67 187.16 108.92 -1000.00 -1000.00 43.00 41.00 
4487 4487 29.96 0:00:02:29.463/600 0:00:02:29.443/600 311.26 246.83 187.43 108.95 -1000.00 -1000.00 42.00 41.00 
4488 4488 29.96 0:00:02:29.483/600 0:00:02:29.463/600 310.72 247.34 187.60 109.07 -1000.00 -1000.00 42.00 42.00 
4489 4489 29.96 0:00:02:29.503/600 0:00:02:29.483/600 310.36 247.34 187.70 109.07 -1000.00 -1000.00 43.00 41.00 
4490 4490 29.96 0:00:02:29.524/600 0:00:02:29.503/600 309.47 246.49 187.92 108.87 -1000.00 -1000.00 42.00 41.00 
4491 4491 29.96 0:00:02:29.544/600 0:00:02:29.524/600 309.32 246.35 187.95 108.83 -1000.00 -1000.00 43.00 42.00 
4492 4492 29.96 0:00:02:29.564/600 0:00:02:29.544/600 308.55 245.48 188.14 108.62 -1000.00 -1000.00 42.00 42.00 
4493 4493 29.96 0:00:02:29.584/600 0:00:02:29.564/600 307.72 244.82 188.35 108.46 -1000.00 -1000.00 42.00 41.00 
4494 4494 29.96 0:00:02:30.04/600 0:00:02:29.584/600 307.56 244.76 188.39 108.44 -1000.00 -1000.00 42.00 41.00 
4495 4495 29.96 0:00:02:30.24/600 0:00:02:30.04/600 307.19 244.77 188.49 108.45 -1000.00 -1000.00 42.00 42.00 
4496 4496 29.96 0:00:02:30.44/600 0:00:02:30.24/600 306.91 244.92 188.58 108.48 -1000.00 -1000.00 42.00 42.00 
4497 4497 29.96 0:00:02:30.64/600 0:00:02:30.44/600 306.74 244.88 188.62 108.47 -1000.00 -1000.00 43.00 42.00 
4498 4498 29.96 0:00:02:30.84/600 0:00:02:30.64/600 305.95 244.62 188.83 108.41 -1000.00 -1000.00 42.00 41.00 
4499 4499 29.96 0:00:02:30.104/600 0:00:02:30.84/600 304.73 244.04 189.15 108.26 -1000.00 -1000.00 42.00 41.00 
4500 4500 29.96 0:00:02:30.124/600 0:00:02:30.104/600 303.64 243.60 189.43 108.15 -1000.00 -1000.00 43.00 41.00 
4501 4501 29.96 0:00:02:30.144/600 0:00:02:30.124/600 302.29 243.59 189.81 108.15 -1000.00 -1000.00 42.00 42.00 
4502 4502 29.96 0:00:02:30.164/600 0:00:02:30.144/600 301.00 243.98 190.18 108.24 -1000.00 -1000.00 43.00 42.00 
4503 4503 29.96 0:00:02:30.184/600 0:00:02:30.164/600 298.95 244.36 190.75 108.32 -1000.00 -1000.00 43.00 42.00 
4504 4504 29.96 0:00:02:30.204/600 0:00:02:30.184/600 295.88 246.62 191.67 108.86 -1000.00 -1000.00 43.00 44.00 
4505 4505 29.96 0:00:02:30.224/600 0:00:02:30.204/600 292.52 248.12 192.64 109.21 -1000.00 -1000.00 42.00 43.00 
4506 4506 29.96 0:00:02:30.244/600 0:00:02:30.224/600 288.83 248.95 193.68 109.40 -1000.00 -1000.00 43.00 43.00 
4507 4507 29.96 0:00:02:30.264/600 0:00:02:30.244/600 286.50 250.28 194.37 109.71 -1000.00 -1000.00 43.00 44.00 
4508 4508 29.96 0:00:02:30.284/600 0:00:02:30.264/600 284.89 249.16 194.77 109.44 -1000.00 -1000.00 44.00 43.00 
4509 4509 29.96 0:00:02:30.304/600 0:00:02:30.284/600 283.83 248.56 195.05 109.29 -1000.00 -1000.00 43.00 43.00 
4510 4510 29.96 0:00:02:30.324/600 0:00:02:30.304/600 285.19 246.90 194.62 108.90 -1000.00 -1000.00 42.00 42.00 
4511 4511 29.96 0:00:02:30.344/600 0:00:02:30.324/600 292.18 236.81 192.37 106.50 -1000.00 -1000.00 44.00 40.00 
4512 4512 29.96 0:00:02:30.364/600 0:00:02:30.344/600 300.26 227.27 189.84 104.23 -1000.00 -1000.00 44.00 40.00 
4513 4513 29.96 0:00:02:30.384/600 0:00:02:30.364/600 308.71 217.97 187.21 102.02 -1000.00 -1000.00 44.00 39.00 
4514 4514 29.96 0:00:02:30.404/600 0:00:02:30.384/600 315.50 210.21 185.10 100.18 -1000.00 -1000.00 44.00 39.00 
4515 4515 29.96 0:00:02:30.424/600 0:00:02:30.404/600 316.76 210.99 184.78 100.37 -1000.00 -1000.00 45.00 41.00 
4516 4516 29.96 0:00:02:30.444/600 0:00:02:30.424/600 317.34 211.84 184.64 100.57 -1000.00 -1000.00 45.00 40.00 
4517 4517 29.96 0:00:02:30.464/600 0:00:02:30.444/600 317.74 212.92 184.57 100.83 -1000.00 -1000.00 45.00 42.00 
4518 4518 29.96 0:00:02:30.484/600 0:00:02:30.464/600 318.07 214.05 184.51 101.10 -1000.00 -1000.00 45.00 42.00 
4519 4519 29.96 0:00:02:30.504/600 0:00:02:30.484/600 317.88 214.82 184.59 101.29 -1000.00 -1000.00 45.00 43.00 
4520 4520 29.96 0:00:02:30.524/600 0:00:02:30.504/600 317.79 215.87 184.65 101.54 -1000.00 -1000.00 45.00 42.00 
4521 4521 29.96 0:00:02:30.544/600 0:00:02:30.524/600 317.79 216.86 184.68 101.77 -1000.00 -1000.00 45.00 42.00 
4522 4522 29.96 0:00:02:30.564/600 0:00:02:30.544/600 318.00 217.69 184.65 101.97 -1000.00 -1000.00 46.00 43.00 
4523 4523 29.96 0:00:02:30.584/600 0:00:02:30.564/600 318.57 218.47 184.51 102.16 -1000.00 -1000.00 46.00 42.00 
4524 4524 29.96 0:00:02:31.04/600 0:00:02:30.584/600 319.19 218.56 184.34 102.18 -1000.00 -1000.00 46.00 42.00 
4525 4525 29.96 0:00:02:31.24/600 0:00:02:31.04/600 319.91 218.45 184.14 102.16 -1000.00 -1000.00 46.00 43.00 
4526 4526 29.96 0:00:02:31.45/600 0:00:02:31.24/600 320.52 218.38 183.97 102.14 -1000.00 -1000.00 46.00 44.00 
4527 4527 29.96 0:00:02:31.65/600 0:00:02:31.45/600 319.16 217.80 184.33 102.00 -1000.00 -1000.00 44.00 40.00 
4528 4528 29.96 0:00:02:31.85/600 0:00:02:31.65/600 314.89 218.61 185.53 102.19 -1000.00 -1000.00 46.00 45.00 
4529 4529 29.96 0:00:02:31.105/600 0:00:02:31.85/600 310.66 219.13 186.71 102.30 -1000.00 -1000.00 45.00 44.00 
4530 4530 29.96 0:00:02:31.125/600 0:00:02:31.105/600 306.60 219.54 187.85 102.39 -1000.00 -1000.00 46.00 44.00 
4531 4531 29.96 0:00:02:31.145/600 0:00:02:31.125/600 304.43 220.25 188.47 102.56 -1000.00 -1000.00 45.00 44.00 
4532 4532 29.96 0:00:02:31.165/600 0:00:02:31.145/600 305.66 219.96 188.12 102.49 -1000.00 -1000.00 46.00 44.00 
4533 4533 29.96 0:00:02:31.185/600 0:00:02:31.165/600 306.67 219.82 187.84 102.46 -1000.00 -1000.00 46.00 44.00 
4534 4534 29.96 0:00:02:31.205/600 0:00:02:31.185/600 301.39 223.95 189.42 103.44 -1000.00 -1000.00 45.00 46.00 
4535 4535 29.96 0:00:02:31.225/600 0:00:02:31.205/600 296.38 228.89 190.96 104.61 -1000.00 -1000.00 46.00 45.00 
4536 4536 29.96 0:00:02:31.245/600 0:00:02:31.225/600 291.16 233.67 192.55 105.74 -1000.00 -1000.00 47.00 46.00 
4537 4537 29.96 0:00:02:31.265/600 0:00:02:31.245/600 285.47 238.21 194.26 106.82 -1000.00 -1000.00 45.00 45.00 
4538 4538 29.96 0:00:02:31.285/600 0:00:02:31.265/600 286.03 238.60 194.11 106.91 -1000.00 -1000.00 45.00 45.00 
4539 4539 29.96 0:00:02:31.305/600 0:00:02:31.285/600 286.22 238.31 194.05 106.84 -1000.00 -1000.00 45.00 46.00 
4540 4540 29.96 0:00:02:31.325/600 0:00:02:31.305/600 286.36 238.15 194.01 106.80 -1000.00 -1000.00 46.00 46.00 
4541 4541 29.96 0:00:02:31.345/600 0:00:02:31.325/600 287.39 238.41 193.73 106.87 -1000.00 -1000.00 47.00 47.00 
4542 4542 29.96 0:00:02:31.365/600 0:00:02:31.345/600 287.84 238.26 193.61 106.84 -1000.00 -1000.00 46.00 46.00 
4543 4543 29.96 0:00:02:31.385/600 0:00:02:31.365/600 288.57 238.11 193.40 106.80 -1000.00 -1000.00 47.00 46.00 
4544 4544 29.96 0:00:02:31.405/600 0:00:02:31.385/600 289.24 238.04 193.22 106.79 -1000.00 -1000.00 47.00 47.00 
4545 4545 29.96 0:00:02:31.425/600 0:00:02:31.405/600 289.44 237.40 193.14 106.63 -1000.00 -1000.00 47.00 46.00 
4546 4546 29.96 0:00:02:31.445/600 0:00:02:31.425/600 290.09 236.91 192.95 106.52 -1000.00 -1000.00 47.00 46.00 
4547 4547 29.96 0:00:02:31.465/600 0:00:02:31.445/600 290.44 236.36 192.83 106.39 -1000.00 -1000.00 47.00 47.00 
4548 4548 29.96 0:00:02:31.485/600 0:00:02:31.465/600 290.50 235.84 192.80 106.26 -1000.00 -1000.00 47.00 47.00 
4549 4549 29.96 0:00:02:31.505/600 0:00:02:31.485/600 290.15 235.38 192.88 106.15 -1000.00 -1000.00 47.00 47.00 
4550 4550 29.96 0:00:02:31.525/600 0:00:02:31.505/600 289.88 235.56 192.96 106.19 -1000.00 -1000.00 48.00 47.00 
4551 4551 29.96 0:00:02:31.545/600 0:00:02:31.525/600 292.94 233.57 192.05 105.72 -1000.00 -1000.00 47.00 46.00 
4552 4552 29.96 0:00:02:31.565/600 0:00:02:31.545/600 297.19 230.77 190.80 105.06 -1000.00 -1000.00 47.00 44.00 
4553 4553 29.96 0:00:02:31.585/600 0:00:02:31.565/600 301.72 227.76 189.45 104.35 -1000.00 -1000.00 46.00 44.00 
4554 4554 29.96 0:00:02:32.05/600 0:00:02:31.585/600 306.55 224.43 188.02 103.56 -1000.00 -1000.00 48.00 45.00 
4555 4555 29.96 0:00:02:32.25/600 0:00:02:32.05/600 307.77 223.02 187.64 103.23 -1000.00 -1000.00 47.00 45.00 
4556 4556 29.96 0:00:02:32.45/600 0:00:02:32.25/600 307.87 222.32 187.59 103.06 -1000.00 -1000.00 47.00 45.00 
4557 4557 29.96 0:00:02:32.65/600 0:00:02:32.45/600 307.83 222.25 187.59 103.05 -1000.00 -1000.00 47.00 45.00 
4558 4558 29.96 0:00:02:32.85/600 0:00:02:32.65/600 307.41 222.02 187.70 102.99 -1000.00 -1000.00 47.00 44.00 
4559 4559 29.96 0:00:02:32.105/600 0:00:02:32.85/600 305.31 224.80 188.37 103.65 -1000.00 -1000.00 44.00 45.00 
4560 4560 29.96 0:00:02:32.125/600 0:00:02:32.105/600 301.58 231.41 189.61 105.22 -1000.00 -1000.00 48.00 47.00 
4561 4561 29.96 0:00:02:32.145/600 0:00:02:32.125/600 297.62 237.39 190.89 106.65 -1000.00 -1000.00 47.00 47.00 
4562 4562 29.96 0:00:02:32.165/600 0:00:02:32.145/600 293.67 243.39 192.17 108.08 -1000.00 -1000.00 46.00 47.00 
4563 4563 29.96 0:00:02:32.186/600 0:00:02:32.165/600 291.79 246.60 192.80 108.85 -1000.00 -1000.00 47.00 47.00 
4564 4564 29.96 0:00:02:32.206/600 0:00:02:32.186/600 290.96 245.35 192.98 108.54 -1000.00 -1000.00 47.00 46.00 
4565 4565 29.96 0:00:02:32.226/600 0:00:02:32.206/600 290.61 244.59 193.05 108.36 -1000.00 -1000.00 47.00 46.00 
4566 4566 29.96 0:00:02:32.246/600 0:00:02:32.226/600 290.33 243.86 193.11 108.18 -1000.00 -1000.00 47.00 47.00 
4567 4567 29.96 0:00:02:32.266/600 0:00:02:32.246/600 289.59 242.86 193.28 107.94 -1000.00 -1000.00 46.00 47.00 
4568 4568 29.96 0:00:02:32.286/600 0:00:02:32.266/600 289.55 242.79 193.29 107.92 -1000.00 -1000.00 48.00 47.00 
4569 4569 29.96 0:00:02:32.306/600 0:00:02:32.286/600 288.57 241.86 193.52 107.70 -1000.00 -1000.00 46.00 46.00 
4570 4570 29.96 0:00:02:32.326/600 0:00:02:32.306/600 287.88 241.26 193.69 107.55 -1000.00 -1000.00 47.00 47.00 
4571 4571 29.96 0:00:02:32.346/600 0:00:02:32.326/600 287.23 240.92 193.86 107.47 -1000.00 -1000.00 47.00 47.00 
4572 4572 29.96 0:00:02:32.366/600 0:00:02:32.346/600 286.31 240.26 194.09 107.31 -1000.00 -1000.00 47.00 46.00 
4573 4573 29.96 0:00:02:32.386/600 0:00:02:32.366/600 286.37 240.73 194.09 107.42 -1000.00 -1000.00 48.00 48.00 
4574 4574 29.96 0:00:02:32.406/600 0:00:02:32.386/600 285.89 240.94 194.23 107.47 -1000.00 -1000.00 48.00 48.00 
4575 4575 29.96 0:00:02:32.426/600 0:00:02:32.406/600 285.08 240.98 194.45 107.48 -1000.00 -1000.00 47.00 46.00 
4576 4576 29.96 0:00:02:32.446/600 0:00:02:32.426/600 284.17 240.93 194.70 107.47 -1000.00 -1000.00 46.00 46.00 
4577 4577 29.96 0:00:02:32.466/600 0:00:02:32.446/600 283.26 240.75 194.95 107.42 -1000.00 -1000.00 47.00 47.00 
4578 4578 29.96 0:00:02:32.486/600 0:00:02:32.466/600 282.68 240.61 195.10 107.39 -1000.00 -1000.00 47.00 47.00 
4579 4579 29.96 0:00:02:32.506/600 0:00:02:32.486/600 282.75 240.59 195.08 107.38 -1000.00 -1000.00 47.00 46.00 
4580 4580 29.96 0:00:02:32.526/600 0:00:02:32.506/600 282.94 240.80 195.03 107.43 -1000.00 -1000.00 47.00 47.00 
4581 4581 29.96 0:00:02:32.546/600 0:00:02:32.526/600 283.25 241.02 194.96 107.48 -1000.00 -1000.00 47.00 47.00 
4582 4582 29.96 0:00:02:32.566/600 0:00:02:32.546/600 283.09 240.81 194.99 107.43 -1000.00 -1000.00 46.00 46.00 
4583 4583 29.96 0:00:02:32.586/600 0:00:02:32.566/600 282.75 240.72 195.08 107.41 -1000.00 -1000.00 47.00 46.00 
4584 4584 29.96 0:00:02:33.06/600 0:00:02:32.586/600 282.72 240.53 195.09 107.37 -1000.00 -1000.00 48.00 47.00 
4585 4585 29.96 0:00:02:33.26/600 0:00:02:33.06/600 282.22 240.12 195.21 107.27 -1000.00 -1000.00 46.00 47.00 
4586 4586 29.96 0:00:02:33.46/600 0:00:02:33.26/600 282.26 240.29 195.20 107.31 -1000.00 -1000.00 48.00 47.00 
4587 4587 29.96 0:00:02:33.66/600 0:00:02:33.46/600 282.42 240.44 195.16 107.34 -1000.00 -1000.00 48.00 47.00 
4588 4588 29.96 0:00:02:33.86/600 0:00:02:33.66/600 282.07 240.52 195.26 107.36 -1000.00 -1000.00 47.00 46.00 
4589 4589 29.96 0:00:02:33.106/600 0:00:02:33.86/600 282.02 240.77 195.28 107.42 -1000.00 -1000.00 46.00 46.00 
